id,nom,chemin,type,niveau,theme,notion,sequence_possible,statut,qualite,reutilisable,a_refondre,commentaire,source,audience,publishable,copie_dans_banques,evidence_category,hash,symlink
T01-T05-td-arbres-binaires,T05_td_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_td_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,8012fddef79bc49da5f9792b5fbd8b67a53eb4c97e58b58fade9d9716694bee7,non
T01-T05-td-arbres-mesures-parcours-complement,T05_td_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_td_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,fb61dc52c8de7625ce68d99b7bb9555296b2041aaa127a9dd18e3e703e298932,non
T01-T05-tp-arbres-binaires,T05_tp_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_tp_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,559e1711e52e81448f5daa32f94a8750b5191d1f80074d1c849b0bdfb8361a8c,non
T01-T05-tp-arbres-mesures-parcours-complement,T05_tp_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_tp_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,6627405d9431e02ae82962b037defb6387fd1a0283ec2512d986e2b79d09b4ca,non
T01-T05-trace-arbres-binaires,T05_trace_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_trace_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,294e86178cb339d8e8fe0e2acdbdb6ff877552b8056a975752ada42ab2a4cf45,non
T01-T05-trace-arbres-mesures-parcours-complement,T05_trace_arbres_mesures_parcours_complement.md,03_progressions/supports/terminale/T05/T05_trace_arbres_mesures_parcours_complement.md,document,terminale,Arbres et algorithmes,"arbre binaire, taille, hauteur, feuilles, parcours en largeur, file",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,5d842ba5d472181edc46b868e92f0d5cb47e558fba576a207b64142d8215a36b,non
T01-T05-version-amenagee-arbres-binaires,T05_version_amenagee_arbres_binaires.md,03_progressions/supports/terminale/T05/T05_version_amenagee_arbres_binaires.md,document,terminale,Arbres et algorithmes,"arbre binaire, racine, feuille, parcours",T05,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,27b8078cc8a2ddde485b2942fb99a220d0a1e65e985e8d9bec523253c672cbd6,non
T01-T06-TD-arbres-binaires-recherche,T06_TD_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_TD_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,e43d72e0c558f914d3714f052e91fc9bd253d65409c25e7a657e41f5426f314e,non
T01-T06-TP-arbres-binaires-recherche,T06_TP_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_TP_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,d547f59b80ba61b0a73a0cc6e1ed6f3d19dda391227bf7524a565a4ab9fe84ee,non
T01-T06-bareme-arbres-binaires-recherche,T06_bareme_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_bareme_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,02b3338945d73dc02793609c9bf53f82543a4740d5a5ff31d9e42e07dbe412f8,non
T01-T06-corrige-arbres-binaires-recherche,T06_corrige_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_corrige_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,a87af77daf9a72606406a4ca9c55d4f066106fd205d8d4cafd51a437b13087ef,non
T01-T06-cours-arbres-binaires-recherche,T06_cours_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_cours_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,1e016d6739f9902927151e6128c2dff04e5135d285080abacaa486cd3234cf7e,non
T01-T06-evaluation-arbres-binaires-recherche,T06_evaluation_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_evaluation_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,5c3385c5007885f90f919c876dc72a0754e2b3832f0c2eccbf804c3fe49d2eee,non
T01-T06-remediation-arbres-binaires-recherche,T06_remediation_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_remediation_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,cfb45a1e6d476b1d7e71c6e0101e283dbba53253ac31d0925c4f497ce6346d79,non
T01-T06-tp-arbres-binaires-recherche,T06_tp_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_tp_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,ba764e5f538080ffa0ca05cc954703d00e432a7ce5fb617fe38473ba5722bfd9,non
T01-T06-trace-arbres-binaires-recherche,T06_trace_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_trace_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,65ea159539971b5af630a8048afdb99b3fc60efb68ecb3e9d528e32e95cec3fc,non
T01-T06-version-amenagee-arbres-binaires-recherche,T06_version_amenagee_arbres_binaires_recherche.md,03_progressions/supports/terminale/T06/T06_version_amenagee_arbres_binaires_recherche.md,document,terminale,arbres binaires de recherche,arbres binaires de recherche,T06,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,06c52737d295a55ea57617630a704778a57b6a9440b2741190c086f60c18fc8f,non
T01-T07-TD-graphes-modelisation-listes-matrices,T07_TD_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_TD_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,c3db4c3f546601464f3643b1fe93424f8bf1e0883acc8b0cd07635a39fbb6372,non
T01-T07-TP-graphes-modelisation-listes-matrices,T07_TP_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_TP_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,965b065c5b5071bb1261de3cada06b3c7d3a5979d04ebc4679d30bd509ceb96c,non
T01-T07-bareme-graphes-modelisation-listes-matrices,T07_bareme_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_bareme_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,6e40d43b9111686e78c3b1f5af4edd63612f490d41936066bddf0414434de976,non
T01-T07-corrige-graphes-modelisation-listes-matrices,T07_corrige_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_corrige_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,10b6d7b428e14ac01b756932924c6ebbe5253b31abb7a209248869558a15e6cc,non
T01-T07-cours-graphes-modelisation-listes-matrices,T07_cours_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_cours_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,787093bb05a1b38689681c8b135d63d308762922c8208a2f8062b878ab36a9f3,non
T01-T07-evaluation-graphes-modelisation-listes-matrices,T07_evaluation_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_evaluation_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,8bbb4c44445a5340518edf8cf87f756c006d6c3cae8d442db4b1f8ab396eae7f,non
T01-T07-remediation-graphes-modelisation-listes-matrices,T07_remediation_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_remediation_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,150e6bffa9f8cf0549b7b6d3c607ebde5e576e1f16f8569714e99213af4d33d1,non
T01-T07-tp-graphes-modelisation-listes-matrices,T07_tp_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_tp_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,419952e58009d7a992a7e1919d12c0afd595686c0ff8258c35e36b3fe066f337,non
T01-T07-trace-graphes-modelisation-listes-matrices,T07_trace_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_trace_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,ac6df695b6f426d99cac385d27e52da7a55f42ccdfb39f5a6866e2d676f2e73d,non
T01-T07-version-amenagee-graphes-modelisation-listes-matrices,T07_version_amenagee_graphes_modelisation_listes_matrices.md,03_progressions/supports/terminale/T07/T07_version_amenagee_graphes_modelisation_listes_matrices.md,document,terminale,"graphes, listes et matrices","graphes, listes et matrices",T07,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,9cbb70b0bcc7e49fa8bf2d3fd6ef67f430eabc4f70aa14b15459a3f889d53cfb,non
T01-T08-TD-bfs-dfs-cycles-chemins,T08_TD_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_TD_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,345b1185975c59f357f9169042191f5d26005f19c031e99fa220db7ba64d0354,non
T01-T08-TP-bfs-dfs-cycles-chemins,T08_TP_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_TP_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,d85424b31f8824c7826d4fc05d658e34c856b33b0709811ce16d368e6b6f4cce,non
T01-T08-bareme-bfs-dfs-cycles-chemins,T08_bareme_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_bareme_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,cd9c6c528910421e7927915460394990f5ba3387c7f2cfea209dff1d9ab067a5,non
T01-T08-corrige-bfs-dfs-cycles-chemins,T08_corrige_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_corrige_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,5d15af4a3363c9667e4ef7fe590729bd7c18a507b96f9dc0e91218e1e345f546,non
T01-T08-cours-bfs-dfs-cycles-chemins,T08_cours_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_cours_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,fae9d058611f9024ce9fc40b0e49dd80e1eca47a73eb7c84ad470ca66fe212ae,non
T01-T08-evaluation-bfs-dfs-cycles-chemins,T08_evaluation_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_evaluation_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,6dec9c62bb258aebfc0d1a22b705532b41a05d9c6307d3e65792dfb872f25a02,non
T01-T08-remediation-bfs-dfs-cycles-chemins,T08_remediation_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_remediation_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,7782e4d1b13b7b3d7d808206bd087580e1834335e30bb7d87c6ae2934b847bc0,non
T01-T08-tp-bfs-dfs-cycles-chemins,T08_tp_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_tp_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,tp,ac73fa0c09d2c7bcdeb856cd9fadfd2bd2ca5879e7b0a4081499b92f9971005a,non
T01-T08-trace-bfs-dfs-cycles-chemins,T08_trace_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_trace_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,trace,95dc1e9f2610db3b10d71fcc213136717329fe415aee59622b9f720c15211518,non
T01-T08-version-amenagee-bfs-dfs-cycles-chemins,T08_version_amenagee_bfs_dfs_cycles_chemins.md,03_progressions/supports/terminale/T08/T08_version_amenagee_bfs_dfs_cycles_chemins.md,document,terminale,"BFS, DFS, cycles et chemins","BFS, DFS, cycles et chemins",T08,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,9b7b64089c6d00d37e273ce39ee93e089bd10ccee7d58b8c8f73dcb15668fd67,non
T01-T09-TD-bases-relationnelles-cles-contraintes,T09_TD_bases_relationnelles_cles_contraintes.md,03_progressions/supports/terminale/T09/T09_TD_bases_relationnelles_cles_contraintes.md,document,terminale,"bases relationnelles, clés et contraintes","bases relationnelles, clés et contraintes",T09,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,td,97932ea0a4d98bf9c8cff6d6c5f7399f3ac12e90d31e596e01ad41911d8ed47d,non
T01-T09-bareme-bases-relationnelles-cles-contraintes,T09_bareme_bases_relationnelles_cles_contraintes.md,03_progressions/supports/terminale/T09/T09_bareme_bases_relationnelles_cles_contraintes.md,document,terminale,"bases relationnelles, clés et contraintes","bases relationnelles, clés et contraintes",T09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,1de4eeaa641a7be58c19644feaf92916962ca35a570549ba2cb190f911bd14ec,non
T01-T09-corrige-bases-relationnelles-cles-contraintes,T09_corrige_bases_relationnelles_cles_contraintes.md,03_progressions/supports/terminale/T09/T09_corrige_bases_relationnelles_cles_contraintes.md,document,terminale,"bases relationnelles, clés et contraintes","bases relationnelles, clés et contraintes",T09,needs_review,basse,oui,oui,BO 2019,generated,corrige,non,non,corrige,d377cc0a206f0d61d3eb854e6398737edf97690b9e9ef0a40ad0298b4f2e933e,non
T01-T09-cours-bases-relationnelles-cles-contraintes,T09_cours_bases_relationnelles_cles_contraintes.md,03_progressions/supports/terminale/T09/T09_cours_bases_relationnelles_cles_contraintes.md,document,terminale,"bases relationnelles, clés et contraintes","bases relationnelles, clés et contraintes",T09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,cours,d0995e518e9a34f42b1ef51e53abb1c14a82d3e146a17f7b7ff2e2290b5ab327,non
T01-T09-evaluation-bases-relationnelles-cles-contraintes,T09_evaluation_bases_relationnelles_cles_contraintes.md,03_progressions/supports/terminale/T09/T09_evaluation_bases_relationnelles_cles_contraintes.md,document,terminale,"bases relationnelles, clés et contraintes","bases relationnelles, clés et contraintes",T09,needs_review,basse,oui,oui,BO 2019,generated,eleve,non,non,evaluation,1bbe44f445afc9d0fcb3222877ac4f7f1a2a3df52f3669a93e658d71965d9b2d,non
T01-T09-remediation-bases-relationnelles-cles-contraintes,T09_remediation_bases_relationnelles_cles_contraintes.md,03_progressions/supports/terminale/T09/T09_remediation_bases_relationnelles_cles_contraintes.md,document,terminale,"bases relationnelles, clés et contraintes","bases relationnelles, clés et contraintes",T09,needs_review,basse,oui,oui,BO 2019,generated,mixte,non,non,autre,a7a7d1dc35032a6f93c902833e6f85e36401114d338c2399a84830856685f825,non
